Repo,Link,Archived,Creation Date,Description,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Languages,Size,#Open Issues,#Pull Requests,#Branches,#Tags,#Commits,#Comments,#Downloads,#Deployments
StefanieStoppel/pytorch-mlflow-optuna,https://github.com/StefanieStoppel/pytorch-mlflow-optuna,False,2020-06-20 09:54:14,Tutorial on training a PyTorch neural network model using MLflow for experiment tracking & Optuna for hyperparameter optimization.,"['mlflow', 'optuna', 'hyperparameter-optimization', 'machine-learning', 'pytorch']",18,3,1,0,1,Jupyter Notebook,163,1,1,3,0,25,0,0,0
mateuszbuda/duke-dbt-detection,https://github.com/mateuszbuda/duke-dbt-detection,False,2020-08-14 21:11:20,Baseline for Duke DBT detection dataset,[],12,2,7,0,1,Python,27,2,0,1,0,2,0,0,0
gcskoenig/rfi,https://github.com/gcskoenig/rfi,False,2020-07-23 09:32:35,Relative Feature Importance library in python.,[],6,3,0,0,3,Python,23367,6,0,26,0,385,2,0,0
XiaoXiao-Woo/PanCollection,https://github.com/XiaoXiao-Woo/PanCollection,False,2022-06-14 17:16:00,"""PanCollection"" for Remote Sensing Pansharpening",[],12,1,0,0,2,Python,1180,0,0,2,0,53,0,0,0
ANSHUMAN87/Bias-Correction,https://github.com/ANSHUMAN87/Bias-Correction,False,2019-09-15 20:44:02,Bias-Correction,[],8,3,2,0,1,Shell,395,0,0,1,0,8,0,0,0
deepset-ai/haystack,https://github.com/deepset-ai/haystack,False,2019-11-14 09:05:28,":mag: Haystack is an open source NLP framework that leverages pre-trained Transformer models. It enables developers to quickly implement production-ready semantic search, question answering, summarization and document ranking for a wide range of NLP applications.","['nlp', 'question-answering', 'bert', 'transfer-learning', 'language-model', 'pytorch', 'semantic-search', 'neural-search', 'squad', 'elasticsearch', 'dpr', 'information-retrieval', 'summarization', 'search-engine', 'transformers', 'natural-language-processing', 'machine-learning', 'ai', 'python']",5946,88,920,25,148,Python,33033,297,37,98,31,1611,25,0,0
microsoft/LoRA,https://github.com/microsoft/LoRA,False,2021-06-18 02:16:35,"Code for loralib, an implementation of ""LoRA: Low-Rank Adaptation of Large Language Models""","['gpt-2', 'adaptation', 'language-model', 'gpt-3', 'low-rank', 'pytorch', 'deep-learning', 'roberta', 'deberta']",325,10,35,4,5,Python,32576,14,9,13,4,19,0,0,0
ggjy/DeFeat.pytorch,https://github.com/ggjy/DeFeat.pytorch,False,2021-03-26 12:44:05,,[],98,5,10,0,1,Python,15614,10,0,1,0,10,0,0,0
kelvins/docker-images,https://github.com/kelvins/docker-images,False,2021-06-03 00:31:37,:whale: Docker images repository,"['mlflow', 'docker']",5,2,0,0,1,Dockerfile,30,0,0,1,7,27,0,0,0
arangoml/arangopipe,https://github.com/arangoml/arangopipe,False,2019-04-23 14:55:22,ArangoML Pipeline is a common and extensible Metadata Layer for Machine Learning Pipelines based on ArangoDB.,[],114,10,12,6,10,JavaScript,38775,45,31,83,6,374,2,0,0
JialeCao001/PSTR,https://github.com/JialeCao001/PSTR,False,2022-04-07 10:26:13,PSTR: End-to-End One-Step Person Search With Transformers (CVPR2022),"['end-to-end-detection', 'person-search', 'transformer']",20,4,9,0,1,Python,13138,2,0,1,0,5,0,0,0
luisoala/inn,https://github.com/luisoala/inn,False,2020-06-14 17:42:35,Detecting Failure Modes in Image Reconstructions with Interval Neural Network Uncertainty,"['image-reconstructions', 'uncertainty-quantification', 'failure-modes', 'detection', 'adversarial-attacks', 'out-of-distribution-detection']",6,1,1,0,1,Python,33413,0,0,1,0,14,0,0,4
whylabs/whylogs,https://github.com/whylabs/whylogs,False,2020-08-14 23:25:32,The open standard for data logging,"['ai-pipelines', 'approximate-statistics', 'statistical-properties', 'data-quality', 'calculate-statistics', 'python', 'logging', 'mlops', 'dataops', 'ml-pipelines', 'data-pipeline', 'dataset', 'machine-learning', 'data-science', 'analytics', 'constraints', 'data-constraints', 'model-performance']",1840,28,81,78,12,Jupyter Notebook,74248,51,6,64,83,462,110,0,260
JeremySun1224/CCFBDCI2020,https://github.com/JeremySun1224/CCFBDCI2020,False,2020-12-07 14:14:16,面向数据安全治理的数据内容智能发现与分级分类——一种通用的应对中文无监督文本分类的解题思路分享,[],32,2,10,0,1,Python,62975,1,0,1,0,24,0,0,0
databricks/LearningSparkV2,https://github.com/databricks/LearningSparkV2,False,2019-02-10 05:17:50,This is the github repo for Learning Spark: Lightning-Fast Data Analytics [2nd Edition],"['apache-spark', 'spark', 'structured-streaming', 'spark-sql', 'spark-mllib', 'mllib', 'mlflow', 'delta-lake']",813,34,532,0,3,Scala,78824,0,0,1,0,184,2,0,0
PacktPublishing/Production-Ready-Applied-Deep-Learning,https://github.com/PacktPublishing/Production-Ready-Applied-Deep-Learning,False,2021-12-08 05:45:50,Production-Ready Applied Deep Learning,[],54,3,10,0,6,Jupyter Notebook,42525,0,0,12,0,364,0,0,0
SQLGrillen/2019,https://github.com/SQLGrillen/2019,False,2019-05-21 19:36:42,,[],16,2,38,0,23,Jupyter Notebook,320807,2,2,1,0,110,0,0,0
BookletAI/covid19-repo-recommender,https://github.com/BookletAI/covid19-repo-recommender,False,2020-04-09 17:14:15,Deploys a model via MLFlow that recommends GitHub Covid19-related repos based on a programming language and keywords.,"['recommender-system', 'mlflow', 'covid-19', 'sagemaker']",9,2,10,0,2,Jupyter Notebook,3516,1,1,1,0,6,0,0,0
HKUNLP/icl-selective-annotation,https://github.com/HKUNLP/icl-selective-annotation,False,2022-09-04 03:57:23,"Code for our paper ""Selective Annotation Makes Language Models Better Few-Shot Learners""","['active-learning', 'language-model', 'nlp', 'sample-selection', 'in-context-learning', 'natural-language-processing']",45,7,7,0,3,Python,34027,0,0,1,0,10,0,0,0
ploomber/projects,https://github.com/ploomber/projects,False,2020-05-05 21:58:11,Sample projects using Ploomber.,['hacktoberfest'],60,7,19,0,11,Jupyter Notebook,9440,14,2,7,0,515,0,0,0
brennerh1/databricks-demos,https://github.com/brennerh1/databricks-demos,False,2021-03-19 18:16:39,"Repository of notebooks and related collateral used in the Databricks Demo Hub, showing how to use Databricks, Delta Lake, MLflow, and more.","['databricks', 'databricks-demos', 'databricks-notebooks', 'spark-streaming', 'pyspark', 'pyspark-notebook']",17,5,39,0,3,Python,1116,0,0,3,0,25,0,0,0
pytorch/rl,https://github.com/pytorch/rl,False,2022-02-01 17:17:36,"A modular, primitive-first, python-first PyTorch library for Reinforcement Learning.",[],761,31,103,4,70,Python,10504,73,23,44,4,407,1,0,22
mlf-core/liver-ct-segmentation,https://github.com/mlf-core/liver-ct-segmentation,False,2021-02-16 09:43:58,Segmentation of liver computed tomography images with a UNET.,[],9,1,2,0,2,Python,15790,0,0,6,0,80,0,0,0
paula-sorolla/multilabel-classification,https://github.com/paula-sorolla/multilabel-classification,False,2022-05-12 11:50:01,Multilabel classification using BERT embeddings,[],5,1,1,0,1,Jupyter Notebook,2022,0,0,1,0,19,0,0,0
romainr/query-demo,https://github.com/romainr/query-demo,False,2020-10-21 09:09:42,Tutorials on how to Query Data,"['data', 'ml', 'sql', 'tutorials']",5,0,3,0,1,Python,22,0,0,1,0,11,0,0,0
Allen0307/AdapterBias,https://github.com/Allen0307/AdapterBias,False,2022-04-28 11:24:58,Code for the Findings of NAACL 2022(Long Paper): AdapterBias: Parameter-efficient Token-dependent Representation Shift for Adapters in NLP Tasks,"['adapter', 'parameter-efficient-tuning', 'transformers', 'nlp']",16,2,0,0,2,Python,4672,0,0,1,0,12,0,0,0
ebagdasa/propaganda_as_a_service,https://github.com/ebagdasa/propaganda_as_a_service,False,2020-12-09 20:54:33,"Code for paper: ""Spinning Language Models: Risks of Propaganda-as-a-Service and Countermeasures""","['language-models', 'propaganda']",15,2,1,0,420,Python,80181,0,0,8,0,9144,0,0,0
pingsutw/2019-minicourse-submarine,https://github.com/pingsutw/2019-minicourse-submarine,False,2019-12-18 01:00:49,DESIGN AND IMPLEMENTATION OF A MACHINE LEARNING PLATFORM,[],11,2,3,0,3,Jupyter Notebook,3332,3,3,4,0,20,0,0,0
Quantmetry/MLflow_drift_detection,https://github.com/Quantmetry/MLflow_drift_detection,False,2019-05-24 14:42:46,a small example showing interactions between MLFlow and scikit-multiflow,"['concept-drift', 'mlflow', 'lifecycle']",9,4,0,0,1,Python,8,1,0,1,0,4,0,0,0
flxst/nerblackbox,https://github.com/flxst/nerblackbox,False,2020-07-01 11:33:13,A python package to fine-tune transformer-based models for named entity recognition (NER).,[],13,4,0,0,0,Python,2282,0,0,4,13,404,0,0,16
artefactory/mlflow-serving-example,https://github.com/artefactory/mlflow-serving-example,False,2021-10-08 09:02:03,Code examples to demonstrate the use of mlflow tracking and serving instances,[],9,0,6,0,2,Jupyter Notebook,93,1,1,2,0,20,0,0,0
czodrowskilab/5minfame,https://github.com/czodrowskilab/5minfame,False,2021-06-18 12:54:33,,[],27,4,13,0,11,Jupyter Notebook,468070,0,0,1,0,126,0,0,0
amzn/amazon-ray,https://github.com/amzn/amazon-ray,False,2021-01-21 22:18:15,Staging area for ongoing enhancements to Ray focused on improving integration with AWS and other Amazon technologies.,[],52,11,22,0,423,Python,139754,11,2,8,0,10633,0,0,0
erium/welcome,https://github.com/erium/welcome,False,2022-01-19 08:51:14,The welcome content for the Halerium platform,"['data-science', 'cookiecutter', 'cookiecutter-template', 'cookiecutter-data-science', 'machine-learning', 'causal-inference', 'halerium', 'machine-learning-template', 'data-science-project']",6,1,0,0,3,Jupyter Notebook,27794,0,0,4,0,35,0,0,0
artefactory/one-click-mlflow,https://github.com/artefactory/one-click-mlflow,False,2020-09-01 09:12:17,A tool to deploy a mostly serverless MLflow tracking server on a GCP project with one command,"['terraform', 'gcp', 'mlflow', 'docker', 'serverless']",59,4,16,4,7,HCL,230,13,3,5,4,184,0,0,0
databand-ai/dbnd,https://github.com/databand-ai/dbnd,False,2020-01-02 10:42:47,DBND is an agile pipeline framework that helps data engineering teams track and orchestrate their data processes.,[],235,19,26,0,24,Python,9567,0,0,63,0,3178,1,0,0
ugr-sail/sinergym,https://github.com/ugr-sail/sinergym,False,2021-01-23 18:45:17,Gym environment for building simulation and control using reinforcement learning,"['buildings', 'control', 'reinforcement-learning', 'reinforcement-learning-environments']",36,3,13,19,7,Python,16810,9,0,5,23,546,4,0,145
CESARDELATORRE/Easy-AutoML-MLOps,https://github.com/CESARDELATORRE/Easy-AutoML-MLOps,False,2020-04-17 20:01:43,Sample AutoML notebooks evolving towards MLOps,[],10,3,8,0,6,Jupyter Notebook,47772,7,0,5,0,68,0,0,0
richmanbtc/bot_snippets,https://github.com/richmanbtc/bot_snippets,False,2021-12-02 07:15:11,ボットに使ってるコード断片,[],8,3,10,0,1,Python,34,1,0,1,0,20,0,0,0
usnistgov/dioptra,https://github.com/usnistgov/dioptra,False,2021-06-07 14:01:28,Test Software for the Characterization of AI Technologies ,[],22,4,7,0,8,Python,91582,27,5,16,0,380,0,0,2
DeepLearnXMU/embedding-transfer,https://github.com/DeepLearnXMU/embedding-transfer,False,2021-05-28 05:21:58,Code for “Bridging Subword Gaps in Pretrain-Finetune Paradigm for Natural Language Generation” (ACL2021),[],17,4,0,0,1,Python,95315,2,0,2,0,8,0,0,0
ymym3412/mlflow-docker-compose,https://github.com/ymym3412/mlflow-docker-compose,False,2019-11-23 07:42:45,Deploy mlflow with docker-compose,"['machine-learning', 'mlflow', 'gcp', 'nginx']",71,6,23,0,2,Python,336,0,0,5,0,16,0,0,0
AI-Core/Content-Public,https://github.com/AI-Core/Content-Public,False,2022-04-27 12:23:37,,[],7,0,3,0,1,Jupyter Notebook,343287,0,0,1,0,51,0,0,0
RosePasta/Denchmark_BRs,https://github.com/RosePasta/Denchmark_BRs,False,2021-01-11 09:26:34,,[],6,2,12,0,1,Jupyter Notebook,85145,0,0,1,0,21,0,0,0
csfengli/FENet,https://github.com/csfengli/FENet,False,2021-10-21 13:21:46,,[],5,1,1,0,1,Python,21,4,0,1,0,5,0,0,0
cognitiveailab/darmok,https://github.com/cognitiveailab/darmok,False,2021-07-14 15:55:05,,[],11,1,1,0,1,Python,15185,1,1,1,0,29,0,0,0
